id_pago,id_orden,metodo_pago,subtotal,propina_voluntaria,total_pagado
1193,1193,tarjeta_debito,16744,0,16744
1194,1194,efectivo,99989,9998,109987
1195,1195,efectivo,113226,11322,124548
1196,1196,tarjeta_credito,122636,0,122636
1198,1198,nequi,95637,9563,105200
1199,1199,tarjeta_debito,34927,3492,38419
1202,1202,tarjeta_credito,95648,0,95648
1203,1203,nequi,121231,12123,133354
1205,1205,tarjeta_debito,84624,8462,93086
1206,1206,nequi,78213,0,78213
1207,1207,tarjeta_debito,148027,0,148027
1208,1208,tarjeta_debito,18822,1882,20704
1210,1210,daviplata,55048,5504,60552
1211,1211,nequi,26803,2680,29483
1212,1212,daviplata,47286,4728,52014
1214,1214,tarjeta_debito,71940,7194,79134
1215,1215,efectivo,96765,9676,106441
1218,1218,nequi,145923,0,145923
1219,1219,nequi,145510,14551,160061
1220,1220,efectivo,65220,0,65220
1222,1222,daviplata,34747,0,34747
1223,1223,tarjeta_credito,15849,1584,17433
1224,1224,daviplata,46079,4607,50686
1226,1226,tarjeta_debito,133603,0,133603
1227,1227,tarjeta_debito,71761,0,71761
1228,1228,nequi,26118,0,26118
1229,1229,tarjeta_credito,89284,8928,98212
1231,1231,tarjeta_credito,83868,0,83868
1233,1233,daviplata,104971,10497,115468
1238,1238,tarjeta_debito,95747,9574,105321
1240,1240,nequi,71031,0,71031
1241,1241,tarjeta_credito,63961,0,63961
1244,1244,tarjeta_debito,67102,6710,73812
1246,1246,daviplata,107841,0,107841
1247,1247,nequi,70015,7001,77016
1253,1253,daviplata,102101,10210,112311
1254,1254,nequi,72368,7236,79604
1255,1255,efectivo,98443,0,98443
1256,1256,tarjeta_credito,58587,0,58587
1257,1257,efectivo,123179,0,123179
1258,1258,daviplata,27663,2766,30429
1259,1259,tarjeta_debito,16645,0,16645
1260,1260,nequi,141393,14139,155532
1261,1261,tarjeta_credito,102162,10216,112378
1262,1262,efectivo,26963,2696,29659
1264,1264,nequi,50366,5036,55402
1265,1265,nequi,85401,0,85401
1267,1267,daviplata,48970,0,48970
1271,1271,tarjeta_debito,119357,11935,131292
1272,1272,efectivo,102489,10248,112737
1274,1274,nequi,30970,3097,34067
1280,1280,daviplata,137768,0,137768
1282,1282,efectivo,57074,5707,62781
1283,1283,daviplata,124053,12405,136458
1286,1286,tarjeta_debito,95359,9535,104894
1287,1287,efectivo,48294,4829,53123
1291,1291,daviplata,21328,2132,23460
1292,1292,nequi,115271,11527,126798
1293,1293,efectivo,64423,0,64423
1294,1294,nequi,112623,11262,123885
1295,1295,daviplata,123714,0,123714
1297,1297,tarjeta_credito,113324,11332,124656
1298,1298,tarjeta_debito,35726,3572,39298
1299,1299,tarjeta_debito,115597,11559,127156
1301,1301,nequi,131026,13102,144128
1303,1303,efectivo,112114,0,112114
1305,1305,daviplata,124205,0,124205
1306,1306,nequi,114897,0,114897
1308,1308,tarjeta_credito,90411,0,90411
1310,1310,nequi,117377,11737,129114
1312,1312,nequi,58519,5851,64370
1313,1313,tarjeta_debito,126358,0,126358
1322,1322,daviplata,76922,0,76922
1323,1323,efectivo,102664,10266,112930
1324,1324,nequi,135796,0,135796
1325,1325,tarjeta_debito,123021,0,123021
1327,1327,tarjeta_credito,131423,13142,144565
1329,1329,tarjeta_debito,53770,0,53770
1330,1330,tarjeta_debito,137782,13778,151560
1332,1332,daviplata,56342,0,56342
1333,1333,efectivo,83883,8388,92271
1334,1334,daviplata,77678,0,77678
1335,1335,nequi,148488,0,148488
1336,1336,nequi,104096,10409,114505
1337,1337,tarjeta_credito,122994,0,122994
1338,1338,tarjeta_credito,49557,4955,54512
1339,1339,nequi,79293,7929,87222
1340,1340,nequi,21885,0,21885
1341,1341,tarjeta_debito,127144,12714,139858
1343,1343,tarjeta_credito,93673,9367,103040
1344,1344,tarjeta_credito,112955,0,112955
1347,1347,daviplata,27572,2757,30329
1348,1348,tarjeta_credito,116487,11648,128135
1349,1349,tarjeta_credito,124611,12461,137072
1352,1352,nequi,143880,0,143880
1355,1355,daviplata,44282,0,44282
1356,1356,tarjeta_debito,90910,0,90910
1357,1357,nequi,109815,10981,120796
1360,1360,daviplata,41063,4106,45169
1361,1361,tarjeta_debito,45194,4519,49713
1362,1362,tarjeta_credito,115841,0,115841
1364,1364,tarjeta_debito,83504,0,83504
1365,1365,tarjeta_credito,103047,10304,113351
1366,1366,tarjeta_debito,120516,12051,132567
1367,1367,daviplata,114137,11413,125550
1368,1368,nequi,78354,0,78354
1369,1369,nequi,129726,12972,142698
1370,1370,tarjeta_debito,116826,11682,128508
1371,1371,daviplata,110134,0,110134
1372,1372,daviplata,23355,0,23355
1374,1374,efectivo,137425,13742,151167
1375,1375,nequi,46060,0,46060
1376,1376,daviplata,52877,5287,58164
1378,1378,tarjeta_credito,70439,7043,77482
1381,1381,nequi,108447,0,108447
1383,1383,daviplata,147542,0,147542
1384,1384,tarjeta_debito,58220,0,58220
1385,1385,tarjeta_credito,126934,0,126934
1386,1386,tarjeta_credito,110797,0,110797
1387,1387,efectivo,86790,8679,95469
1390,1390,tarjeta_debito,58496,0,58496
1392,1392,nequi,30417,3041,33458
1393,1393,tarjeta_credito,66719,6671,73390
1394,1394,daviplata,22937,2293,25230
1395,1395,nequi,21413,2141,23554
1397,1397,daviplata,55127,5512,60639
1399,1399,tarjeta_debito,47677,0,47677
1401,1401,efectivo,80513,8051,88564
1402,1402,efectivo,49197,0,49197
1405,1405,nequi,102619,10261,112880
1406,1406,tarjeta_debito,70904,7090,77994
1410,1410,nequi,78734,0,78734
1412,1412,nequi,108287,0,108287
1415,1415,nequi,43521,4352,47873
1416,1416,tarjeta_debito,45499,4549,50048
1418,1418,tarjeta_debito,106886,10688,117574
1419,1419,efectivo,43626,4362,47988
1421,1421,nequi,85243,8524,93767
1422,1422,tarjeta_debito,132122,13212,145334
1423,1423,daviplata,97776,9777,107553
1426,1426,nequi,56000,5600,61600
1427,1427,tarjeta_debito,106850,0,106850
1428,1428,daviplata,102843,0,102843
1429,1429,tarjeta_credito,55644,5564,61208
1430,1430,tarjeta_credito,109469,10946,120415
1433,1433,tarjeta_debito,72642,7264,79906
1436,1436,daviplata,58861,5886,64747
1437,1437,efectivo,132944,0,132944
1439,1439,tarjeta_credito,132404,13240,145644
1441,1441,efectivo,65992,6599,72591
1442,1442,tarjeta_credito,141085,14108,155193
1444,1444,efectivo,59739,0,59739
1448,1448,nequi,104130,10413,114543
1450,1450,daviplata,55202,5520,60722
1452,1452,nequi,148400,0,148400
1453,1453,efectivo,60997,0,60997
1454,1454,tarjeta_debito,21472,0,21472
1455,1455,efectivo,124555,12455,137010
1456,1456,tarjeta_credito,106463,10646,117109
1457,1457,efectivo,112241,0,112241
1458,1458,efectivo,105543,10554,116097
1459,1459,daviplata,119941,11994,131935
1460,1460,tarjeta_credito,23635,2363,25998
1461,1461,tarjeta_debito,56803,5680,62483
1463,1463,tarjeta_debito,20169,2016,22185
1464,1464,tarjeta_debito,41624,4162,45786
1465,1465,daviplata,73827,7382,81209
1467,1467,nequi,20085,2008,22093
1468,1468,efectivo,30315,0,30315
1470,1470,efectivo,82171,8217,90388
1471,1471,tarjeta_debito,57139,0,57139
1472,1472,efectivo,108417,10841,119258
1473,1473,tarjeta_debito,61083,6108,67191
1474,1474,tarjeta_debito,15130,1513,16643
1477,1477,daviplata,24995,2499,27494
1478,1478,daviplata,95086,9508,104594
1479,1479,daviplata,113485,11348,124833
1480,1480,daviplata,36854,3685,40539
1481,1481,tarjeta_debito,72180,7218,79398
1482,1482,nequi,138046,13804,151850
1485,1485,nequi,67883,6788,74671
1486,1486,daviplata,64623,6462,71085
1488,1488,nequi,142299,0,142299
1489,1489,daviplata,109618,10961,120579
1490,1490,tarjeta_debito,38835,3883,42718
1492,1492,tarjeta_credito,104299,10429,114728
1493,1493,tarjeta_credito,32651,3265,35916
1495,1495,tarjeta_debito,24382,2438,26820
1496,1496,daviplata,138610,13861,152471
1497,1497,nequi,114426,0,114426
1499,1499,efectivo,38533,0,38533
1501,1501,tarjeta_credito,142108,0,142108
1507,1507,tarjeta_debito,75618,0,75618
1509,1509,tarjeta_debito,104306,10430,114736
1511,1511,tarjeta_debito,148703,0,148703
1513,1513,nequi,22915,2291,25206
1514,1514,tarjeta_debito,95252,9525,104777
1515,1515,tarjeta_debito,19248,1924,21172
1517,1517,daviplata,76698,7669,84367
1518,1518,nequi,59199,0,59199
1521,1521,daviplata,93727,9372,103099
1523,1523,nequi,16875,0,16875
1524,1524,efectivo,51961,0,51961
1525,1525,tarjeta_debito,59836,5983,65819
1526,1526,tarjeta_credito,107126,0,107126
1527,1527,efectivo,129636,12963,142599
1528,1528,tarjeta_credito,44905,0,44905
1529,1529,nequi,88458,0,88458
1530,1530,nequi,127049,0,127049
1531,1531,daviplata,137506,13750,151256
1532,1532,tarjeta_debito,78953,7895,86848
1533,1533,tarjeta_credito,36653,0,36653
1534,1534,tarjeta_credito,60878,0,60878
1541,1541,tarjeta_credito,141760,0,141760
1542,1542,daviplata,22343,0,22343
1544,1544,tarjeta_credito,96849,9684,106533
1545,1545,tarjeta_debito,33996,0,33996
1548,1548,daviplata,25663,2566,28229
1550,1550,nequi,88063,8806,96869
1551,1551,nequi,62494,0,62494
1552,1552,nequi,116567,0,116567
1553,1553,tarjeta_debito,119542,11954,131496
1554,1554,tarjeta_debito,138087,13808,151895
1555,1555,efectivo,56803,5680,62483
1556,1556,daviplata,142894,0,142894
1559,1559,efectivo,113873,11387,125260
1562,1562,tarjeta_credito,100285,10028,110313
1563,1563,tarjeta_credito,116492,11649,128141
1565,1565,daviplata,146074,0,146074
1566,1566,daviplata,124579,12457,137036
1567,1567,tarjeta_debito,106449,10644,117093
1568,1568,tarjeta_credito,103447,0,103447
1570,1570,tarjeta_credito,147481,0,147481
1571,1571,nequi,136318,13631,149949
1572,1572,daviplata,28456,2845,31301
1574,1574,tarjeta_debito,55352,5535,60887
1576,1576,efectivo,115645,0,115645
1577,1577,tarjeta_credito,142796,14279,157075
1579,1579,nequi,42404,4240,46644
1581,1581,tarjeta_debito,18499,1849,20348
1582,1582,tarjeta_debito,121132,0,121132
1584,1584,efectivo,30764,0,30764
1585,1585,tarjeta_debito,21347,2134,23481
1586,1586,daviplata,138832,0,138832
1587,1587,tarjeta_debito,144523,0,144523
1588,1588,tarjeta_debito,20031,2003,22034
1590,1590,daviplata,87368,0,87368
1591,1591,efectivo,17697,0,17697
1594,1594,tarjeta_debito,148400,0,148400
1595,1595,tarjeta_debito,119027,0,119027
1596,1596,tarjeta_debito,115396,11539,126935
1597,1597,efectivo,130226,13022,143248
1598,1598,daviplata,19984,1998,21982
1600,1600,nequi,112016,0,112016
1603,1603,tarjeta_debito,149800,0,149800
1604,1604,tarjeta_credito,111232,0,111232
1606,1606,tarjeta_credito,24794,2479,27273
1607,1607,efectivo,142890,14289,157179
1610,1610,tarjeta_debito,54801,5480,60281
1613,1613,tarjeta_credito,19021,1902,20923
1615,1615,efectivo,97105,0,97105
1616,1616,tarjeta_debito,135180,13518,148698
1618,1618,tarjeta_debito,56217,0,56217
1620,1620,tarjeta_credito,59908,0,59908
1627,1627,tarjeta_credito,44794,4479,49273
1630,1630,nequi,125745,0,125745
1632,1632,daviplata,73334,0,73334
1634,1634,efectivo,148817,14881,163698
1635,1635,daviplata,29539,0,29539
1637,1637,nequi,126241,12624,138865
1639,1639,tarjeta_credito,92002,0,92002
1640,1640,tarjeta_debito,15148,0,15148
1642,1642,tarjeta_credito,123147,12314,135461
1644,1644,daviplata,33211,3321,36532
1646,1646,tarjeta_credito,17767,0,17767
1647,1647,daviplata,92637,9263,101900
1650,1650,nequi,89306,8930,98236
1653,1653,tarjeta_debito,63792,6379,70171
1654,1654,daviplata,42152,4215,46367
1657,1657,tarjeta_credito,133381,13338,146719
1658,1658,tarjeta_credito,71311,7131,78442
1659,1659,nequi,123845,12384,136229
1661,1661,tarjeta_credito,81954,0,81954
1663,1663,nequi,117990,11799,129789
1664,1664,daviplata,42428,0,42428
1665,1665,nequi,25356,0,25356
1666,1666,nequi,68891,6889,75780
1667,1667,tarjeta_debito,28604,2860,31464
1668,1668,tarjeta_debito,36959,0,36959
1670,1670,nequi,91476,9147,100623
1671,1671,daviplata,25763,0,25763
1673,1673,efectivo,142364,0,142364
1674,1674,tarjeta_credito,101168,10116,111284
1676,1676,tarjeta_credito,25266,0,25266
1677,1677,efectivo,62580,0,62580
1678,1678,nequi,132904,13290,146194
1681,1681,tarjeta_credito,37699,0,37699
1682,1682,nequi,31868,3186,35054
1683,1683,nequi,51466,0,51466
1685,1685,daviplata,45217,0,45217
1691,1691,nequi,30863,3086,33949
1695,1695,tarjeta_debito,69755,6975,76730
1698,1698,nequi,56604,5660,62264
1699,1699,tarjeta_debito,104105,10410,114515
1700,1700,tarjeta_credito,113485,11348,124833
1702,1702,efectivo,39508,0,39508
1703,1703,daviplata,37084,0,37084
1704,1704,efectivo,115101,0,115101
1705,1705,tarjeta_debito,109007,0,109007
1706,1706,daviplata,100781,10078,110859
1709,1709,tarjeta_debito,130812,13081,143893
1712,1712,tarjeta_credito,25361,0,25361
1715,1715,tarjeta_credito,54229,0,54229
1716,1716,tarjeta_debito,17019,0,17019
1720,1720,nequi,96464,0,96464
1721,1721,nequi,146209,0,146209
1723,1723,nequi,100069,0,100069
1724,1724,daviplata,126154,0,126154
1726,1726,tarjeta_debito,50265,0,50265
1728,1728,efectivo,123034,0,123034
1729,1729,tarjeta_debito,53131,5313,58444
1730,1730,nequi,58829,5882,64711
1731,1731,efectivo,43757,0,43757
1732,1732,tarjeta_credito,56910,5691,62601
1733,1733,nequi,146608,14660,161268
1734,1734,tarjeta_credito,67253,0,67253
1741,1741,nequi,56506,5650,62156
1742,1742,daviplata,72876,0,72876
1743,1743,daviplata,15001,0,15001
1744,1744,tarjeta_debito,56777,5677,62454
1745,1745,tarjeta_debito,84445,8444,92889
1746,1746,daviplata,29637,2963,32600
1748,1748,tarjeta_debito,83402,8340,91742
1749,1749,nequi,146566,14656,161222
1750,1750,nequi,120251,12025,132276
1751,1751,tarjeta_credito,100194,10019,110213
1753,1753,tarjeta_debito,126582,12658,139240
1754,1754,tarjeta_debito,99218,0,99218
1755,1755,nequi,33164,3316,36480
1756,1756,efectivo,15159,1515,16674
1758,1758,daviplata,140403,0,140403
1760,1760,nequi,133054,0,133054
1761,1761,daviplata,137983,13798,151781
1762,1762,tarjeta_credito,141716,0,141716
1763,1763,nequi,75827,7582,83409
1767,1767,efectivo,102670,0,102670
1772,1772,tarjeta_credito,37267,0,37267
1774,1774,tarjeta_credito,28391,2839,31230
1775,1775,tarjeta_credito,40980,0,40980
1777,1777,tarjeta_credito,61126,0,61126
1778,1778,efectivo,79405,0,79405
1780,1780,tarjeta_credito,57300,0,57300
1781,1781,nequi,16262,0,16262
1783,1783,nequi,131976,0,131976
1785,1785,tarjeta_debito,63169,6316,69485
1788,1788,daviplata,97543,9754,107297
1789,1789,tarjeta_credito,111605,11160,122765
1793,1793,nequi,93558,0,93558
1796,1796,tarjeta_credito,92940,9294,102234
1797,1797,daviplata,59727,5972,65699
1799,1799,tarjeta_credito,96838,0,96838
1802,1802,efectivo,50980,0,50980
1803,1803,daviplata,36524,3652,40176
1804,1804,tarjeta_debito,78033,7803,85836
1805,1805,tarjeta_credito,133141,13314,146455
1807,1807,daviplata,54722,0,54722
1808,1808,daviplata,142351,14235,156586
1809,1809,tarjeta_debito,38934,3893,42827
1810,1810,nequi,34158,0,34158
1811,1811,daviplata,94908,0,94908
1812,1812,daviplata,57141,0,57141
1814,1814,tarjeta_credito,50200,5020,55220
1816,1816,tarjeta_credito,20743,2074,22817
1821,1821,nequi,99480,0,99480
1822,1822,tarjeta_debito,137181,13718,150899
1823,1823,tarjeta_credito,100455,10045,110500
1824,1824,tarjeta_debito,131484,0,131484
1825,1825,efectivo,26832,2683,29515
1826,1826,nequi,113890,0,113890
1829,1829,tarjeta_debito,130828,13082,143910
1831,1831,efectivo,68738,6873,75611
1832,1832,efectivo,20722,2072,22794
1833,1833,daviplata,55983,0,55983
1834,1834,efectivo,127891,0,127891
1838,1838,tarjeta_debito,38246,3824,42070
1840,1840,tarjeta_debito,144477,14447,158924
1841,1841,daviplata,49639,4963,54602
1844,1844,efectivo,133844,13384,147228
1845,1845,tarjeta_credito,100881,10088,110969
1846,1846,efectivo,94741,0,94741
1847,1847,efectivo,66432,6643,73075
1848,1848,efectivo,149512,0,149512
1849,1849,daviplata,63849,0,63849
1850,1850,daviplata,131822,13182,145004
1851,1851,tarjeta_credito,139218,13921,153139
1852,1852,efectivo,92021,9202,101223
1853,1853,efectivo,139645,0,139645
1856,1856,tarjeta_credito,49438,4943,54381
1857,1857,daviplata,15427,1542,16969
1859,1859,daviplata,64829,6482,71311
1860,1860,daviplata,108820,0,108820
1861,1861,tarjeta_debito,38771,0,38771
1862,1862,efectivo,25750,0,25750
1863,1863,nequi,29155,0,29155
1866,1866,efectivo,96132,0,96132
1868,1868,daviplata,15926,0,15926
1870,1870,nequi,81618,8161,89779
1871,1871,tarjeta_debito,108487,10848,119335
1872,1872,tarjeta_credito,107669,0,107669
1874,1874,daviplata,85443,8544,93987
1875,1875,efectivo,149477,14947,164424
1876,1876,nequi,135702,0,135702
1877,1877,nequi,63072,6307,69379
1879,1879,efectivo,85452,8545,93997
1880,1880,nequi,139149,0,139149
1882,1882,nequi,133923,13392,147315
1885,1885,efectivo,81608,0,81608
1887,1887,efectivo,76859,7685,84544
1888,1888,nequi,138554,13855,152409
1889,1889,nequi,54969,5496,60465
1890,1890,daviplata,98812,9881,108693
1891,1891,tarjeta_debito,141860,14186,156046
1892,1892,daviplata,99490,0,99490
1893,1893,tarjeta_debito,19434,1943,21377
1894,1894,tarjeta_debito,95624,0,95624
1895,1895,efectivo,87889,0,87889
1897,1897,tarjeta_debito,51686,0,51686
1903,1903,daviplata,130692,0,130692
1904,1904,tarjeta_credito,98606,9860,108466
1905,1905,efectivo,147081,14708,161789
1906,1906,tarjeta_credito,37181,0,37181
1907,1907,tarjeta_debito,143071,0,143071
1909,1909,tarjeta_credito,127069,12706,139775
1912,1912,nequi,139722,13972,153694
1913,1913,nequi,32615,3261,35876
1915,1915,nequi,17010,0,17010
1916,1916,efectivo,104168,10416,114584
1917,1917,daviplata,105843,0,105843
1918,1918,tarjeta_debito,72516,0,72516
1919,1919,tarjeta_debito,105045,0,105045
1922,1922,efectivo,38176,3817,41993
1923,1923,daviplata,115047,11504,126551
1932,1932,efectivo,50692,5069,55761
1938,1938,efectivo,34999,0,34999
1939,1939,tarjeta_credito,141085,14108,155193
1942,1942,tarjeta_credito,136105,0,136105
1943,1943,nequi,148208,14820,163028
1946,1946,tarjeta_credito,56786,5678,62464
1947,1947,tarjeta_debito,123544,12354,135898
1949,1949,efectivo,86838,0,86838
1952,1952,efectivo,119623,0,119623
1953,1953,daviplata,27414,0,27414
1954,1954,daviplata,118065,0,118065
1955,1955,efectivo,118425,0,118425
1956,1956,nequi,51356,5135,56491
1957,1957,daviplata,87518,8751,96269
1958,1958,efectivo,138152,0,138152
1959,1959,daviplata,149428,0,149428
1960,1960,tarjeta_debito,85102,8510,93612
1961,1961,nequi,137881,13788,151669
1963,1963,efectivo,34417,3441,37858
1965,1965,tarjeta_credito,25303,2530,27833
1967,1967,tarjeta_debito,103007,10300,113307
1968,1968,tarjeta_debito,103293,10329,113622
1970,1970,tarjeta_credito,118656,11865,130521
1971,1971,tarjeta_debito,41532,4153,45685
1972,1972,tarjeta_debito,82866,8286,91152
1973,1973,efectivo,64322,0,64322
1974,1974,tarjeta_debito,142782,14278,157060
