id_orden,id_cliente,id_mesero,tipo_pedido,numero_mesa,fecha_orden,estado_orden
444,846,1,domicilio,,2025-06-09 22:56:02,pagada
445,461,3,domicilio,,2026-01-18 19:16:04,cortesia
446,602,2,en_mesa,7.0,2025-04-09 01:37:54,pagada
447,981,3,en_mesa,5.0,2025-04-16 22:17:07,pagada
448,658,5,en_mesa,12.0,2025-11-10 03:05:59,pagada
449,962,3,para_llevar,,2025-06-11 09:10:07,pagada
450,241,3,en_mesa,1.0,2025-06-08 04:21:45,pagada
451,71,5,domicilio,,2026-02-23 12:18:00,pagada
452,815,1,domicilio,,2025-09-01 20:09:25,pagada
453,570,4,en_mesa,8.0,2025-12-01 01:27:53,pagada
454,158,5,domicilio,,2025-09-11 00:14:29,pagada
455,705,5,en_mesa,9.0,2025-11-16 10:29:26,pagada
456,1375,2,en_mesa,13.0,2025-07-09 04:57:04,anulada
457,91,1,en_mesa,4.0,2025-08-09 10:01:12,pagada
458,1442,2,en_mesa,5.0,2026-01-12 04:42:51,cortesia
459,132,1,para_llevar,,2025-08-10 19:52:00,anulada
460,801,4,domicilio,,2025-12-06 10:23:49,pagada
461,618,4,domicilio,,2025-08-07 13:04:52,pagada
462,902,2,domicilio,,2025-10-21 04:37:34,pagada
463,150,5,en_mesa,14.0,2025-06-01 07:09:15,pagada
464,665,5,domicilio,,2025-11-09 19:50:15,anulada
465,1017,5,en_mesa,13.0,2025-05-30 15:23:50,pagada
466,1396,4,para_llevar,,2025-09-10 15:26:09,pagada
467,519,5,en_mesa,10.0,2025-07-19 12:01:45,pagada
468,492,4,domicilio,,2025-05-31 19:36:13,anulada
469,1439,2,para_llevar,,2026-03-10 09:44:40,pagada
470,620,2,en_mesa,13.0,2025-12-07 11:10:17,pagada
471,759,3,en_mesa,4.0,2025-07-26 22:58:24,pagada
472,884,4,domicilio,,2025-09-26 17:53:31,pagada
473,722,3,en_mesa,3.0,2026-03-28 17:44:44,pagada
474,1371,4,domicilio,,2026-01-22 12:14:44,cortesia
475,194,3,para_llevar,,2025-11-19 13:47:32,pagada
476,484,4,para_llevar,,2025-04-24 03:39:38,pagada
477,814,5,para_llevar,,2025-12-01 03:24:02,pagada
478,935,4,para_llevar,,2025-06-13 09:40:49,anulada
479,129,3,en_mesa,1.0,2025-06-05 23:56:01,anulada
480,1042,2,en_mesa,7.0,2025-09-14 10:20:51,cortesia
481,1248,1,domicilio,,2025-11-05 15:20:05,anulada
482,1497,3,domicilio,,2025-08-22 15:21:46,anulada
483,1121,2,en_mesa,7.0,2025-12-07 17:34:15,anulada
484,1463,3,domicilio,,2025-06-10 09:56:04,pagada
485,957,4,domicilio,,2025-11-23 21:41:12,anulada
486,637,3,en_mesa,9.0,2025-09-26 07:10:21,pagada
487,455,1,para_llevar,,2026-03-12 11:54:52,pagada
488,969,1,domicilio,,2025-07-11 21:25:16,pagada
489,37,1,en_mesa,11.0,2025-10-04 21:24:22,pagada
490,1146,2,en_mesa,2.0,2025-07-22 11:40:26,anulada
491,244,1,domicilio,,2025-09-25 21:55:03,cortesia
492,48,1,en_mesa,3.0,2025-09-23 14:30:09,anulada
493,713,1,en_mesa,6.0,2026-03-27 20:27:29,anulada
494,1053,5,para_llevar,,2025-07-12 01:13:59,pagada
495,866,2,para_llevar,,2025-09-16 06:16:50,pagada
496,318,3,domicilio,,2025-05-04 11:20:33,pagada
497,7,3,domicilio,,2025-04-07 03:51:09,pagada
498,118,3,domicilio,,2026-02-13 14:59:47,cortesia
499,1073,2,domicilio,,2026-02-22 08:49:54,anulada
500,1452,2,domicilio,,2026-01-01 10:36:37,cortesia
501,859,5,para_llevar,,2026-02-27 21:35:28,pagada
502,1315,2,domicilio,,2025-11-01 02:48:34,pagada
503,305,5,para_llevar,,2026-01-19 14:55:38,anulada
504,525,4,domicilio,,2025-09-08 01:31:09,cortesia
505,1022,4,para_llevar,,2025-11-18 20:30:33,pagada
506,988,4,domicilio,,2025-07-01 02:07:54,anulada
507,407,5,en_mesa,10.0,2026-02-05 12:33:50,pagada
508,938,4,para_llevar,,2026-02-08 20:49:54,pagada
509,161,2,para_llevar,,2025-09-11 17:58:26,pagada
510,430,5,para_llevar,,2025-09-01 02:34:01,anulada
511,647,2,para_llevar,,2025-04-10 03:27:32,pagada
512,1156,5,domicilio,,2026-03-19 10:23:54,cortesia
513,1168,3,en_mesa,1.0,2025-09-27 03:09:30,pagada
514,196,1,en_mesa,9.0,2025-12-10 02:22:20,pagada
515,1453,3,para_llevar,,2025-08-06 07:46:42,anulada
516,115,5,para_llevar,,2025-06-13 07:32:19,cortesia
517,1193,4,para_llevar,,2025-06-27 14:24:05,anulada
518,1484,3,domicilio,,2025-08-16 18:07:29,cortesia
519,74,3,para_llevar,,2025-04-19 13:19:15,cortesia
520,592,4,para_llevar,,2025-04-26 18:01:35,pagada
521,1451,4,en_mesa,4.0,2025-04-06 02:28:17,pagada
522,747,1,para_llevar,,2026-03-14 03:56:28,pagada
523,34,2,para_llevar,,2025-09-07 05:09:55,pagada
524,1398,2,domicilio,,2025-04-03 00:34:35,anulada
525,1090,3,para_llevar,,2025-06-08 04:49:51,pagada
526,357,5,en_mesa,8.0,2025-10-19 01:46:19,pagada
527,1448,4,para_llevar,,2026-01-06 08:54:17,cortesia
528,565,1,en_mesa,13.0,2026-01-25 12:53:17,anulada
529,1140,5,para_llevar,,2025-07-04 02:42:51,anulada
530,619,1,domicilio,,2026-01-03 20:48:56,pagada
531,660,2,domicilio,,2025-04-10 21:33:43,anulada
532,185,5,para_llevar,,2026-03-20 15:50:16,cortesia
533,1305,1,para_llevar,,2025-06-27 04:54:29,pagada
534,965,1,domicilio,,2026-02-19 15:43:06,pagada
535,985,3,en_mesa,10.0,2025-08-03 18:57:02,pagada
536,826,5,para_llevar,,2026-01-26 21:55:59,pagada
537,627,3,domicilio,,2025-05-15 21:38:19,cortesia
538,1312,1,para_llevar,,2025-08-31 00:53:42,anulada
539,1457,5,para_llevar,,2025-12-25 21:53:35,pagada
540,385,5,para_llevar,,2025-10-14 04:10:24,pagada
541,1400,3,domicilio,,2026-02-06 06:48:43,anulada
542,315,1,para_llevar,,2025-04-23 08:55:38,pagada
543,162,1,para_llevar,,2025-04-06 23:36:32,pagada
544,598,2,para_llevar,,2025-08-20 09:35:14,pagada
545,738,3,domicilio,,2025-05-16 02:52:40,pagada
546,26,1,en_mesa,9.0,2025-10-13 03:46:39,pagada
547,914,3,en_mesa,3.0,2025-10-24 15:34:48,pagada
548,162,4,para_llevar,,2026-02-27 10:13:58,anulada
549,248,3,domicilio,,2025-12-01 11:48:54,pagada
550,918,2,en_mesa,14.0,2025-07-10 03:51:17,cortesia
551,874,2,en_mesa,8.0,2025-05-08 08:37:06,pagada
552,866,3,domicilio,,2026-02-26 04:41:57,pagada
553,263,1,para_llevar,,2025-10-06 02:23:42,pagada
554,569,5,para_llevar,,2025-05-07 03:18:06,pagada
555,481,1,en_mesa,1.0,2026-02-14 08:37:28,cortesia
556,999,1,en_mesa,5.0,2025-09-18 01:29:04,cortesia
557,812,5,en_mesa,4.0,2025-09-08 12:34:28,pagada
558,848,1,en_mesa,8.0,2025-09-27 13:47:45,cortesia
559,1057,1,en_mesa,15.0,2026-01-01 15:58:07,cortesia
560,419,1,en_mesa,8.0,2025-09-23 11:16:46,pagada
561,890,3,domicilio,,2026-02-22 23:58:20,pagada
562,1417,5,domicilio,,2025-09-28 10:21:20,pagada
563,1144,3,para_llevar,,2025-04-13 15:01:37,pagada
564,628,1,en_mesa,13.0,2025-05-11 18:23:44,anulada
565,736,1,para_llevar,,2025-09-10 04:09:48,anulada
566,756,1,en_mesa,15.0,2025-08-18 10:38:31,pagada
567,412,5,domicilio,,2025-11-04 19:21:48,pagada
568,141,5,en_mesa,15.0,2025-10-30 01:49:04,anulada
569,350,4,para_llevar,,2025-07-11 02:42:29,pagada
570,685,5,en_mesa,8.0,2026-03-11 02:18:44,pagada
571,731,1,en_mesa,5.0,2025-09-20 13:19:41,pagada
572,734,1,domicilio,,2025-09-02 01:20:43,pagada
573,393,3,para_llevar,,2025-12-22 10:03:23,anulada
574,569,4,domicilio,,2025-09-19 19:52:47,anulada
575,299,5,en_mesa,8.0,2026-01-16 01:17:54,cortesia
576,960,2,domicilio,,2025-05-27 15:27:40,pagada
577,1451,5,en_mesa,6.0,2025-05-31 13:01:53,pagada
578,401,5,para_llevar,,2025-07-28 08:46:31,pagada
579,285,3,domicilio,,2025-12-04 11:53:34,pagada
580,1338,3,para_llevar,,2025-06-02 09:33:36,pagada
581,1372,3,domicilio,,2025-08-12 07:32:51,cortesia
582,286,4,para_llevar,,2025-04-03 22:18:06,cortesia
583,447,5,para_llevar,,2026-03-14 08:56:30,anulada
584,508,2,para_llevar,,2025-05-18 04:56:31,anulada
585,773,2,para_llevar,,2025-07-31 12:19:18,cortesia
586,657,2,domicilio,,2025-11-22 11:07:55,cortesia
587,646,2,domicilio,,2026-01-26 19:47:46,pagada
588,129,3,en_mesa,2.0,2025-06-20 19:26:03,anulada
589,1042,3,domicilio,,2025-08-08 03:21:38,anulada
590,47,5,para_llevar,,2025-11-09 12:39:29,cortesia
591,907,3,domicilio,,2026-01-12 23:59:29,anulada
592,1260,4,domicilio,,2025-11-18 14:14:30,anulada
593,1494,1,para_llevar,,2025-10-23 03:23:42,pagada
594,1423,2,en_mesa,8.0,2025-06-29 09:20:10,anulada
595,1148,3,en_mesa,4.0,2026-01-09 06:21:49,pagada
596,149,2,para_llevar,,2025-07-04 06:45:37,anulada
597,144,1,domicilio,,2025-11-04 15:20:41,cortesia
598,377,1,para_llevar,,2025-07-24 01:15:40,pagada
599,766,5,en_mesa,3.0,2025-04-14 16:32:51,pagada
600,897,5,para_llevar,,2025-08-13 13:50:29,pagada
601,941,4,para_llevar,,2025-06-20 03:14:25,pagada
602,1287,3,domicilio,,2025-04-23 13:01:30,anulada
603,1014,3,en_mesa,14.0,2026-01-02 10:17:41,pagada
604,239,4,en_mesa,5.0,2025-07-23 11:32:32,pagada
605,663,5,para_llevar,,2026-02-28 17:27:46,pagada
606,1201,2,en_mesa,2.0,2025-09-28 16:27:26,pagada
607,1451,3,para_llevar,,2026-01-24 00:02:30,pagada
608,735,2,en_mesa,13.0,2025-09-26 22:20:45,pagada
609,487,5,para_llevar,,2025-06-26 10:58:09,pagada
610,401,4,en_mesa,11.0,2025-11-18 15:20:24,pagada
611,244,3,para_llevar,,2025-12-16 00:11:28,pagada
612,429,4,en_mesa,5.0,2025-12-04 07:01:00,pagada
613,175,3,domicilio,,2025-06-28 12:22:22,pagada
614,1028,1,para_llevar,,2025-05-20 22:29:12,pagada
615,637,4,en_mesa,15.0,2025-08-21 06:31:10,pagada
616,108,5,para_llevar,,2025-05-12 17:39:03,pagada
617,714,4,en_mesa,11.0,2025-10-08 06:27:08,pagada
618,1285,2,para_llevar,,2025-08-07 23:00:54,pagada
619,55,2,domicilio,,2026-01-06 00:46:51,anulada
620,457,2,para_llevar,,2025-11-19 06:13:25,cortesia
621,1377,2,para_llevar,,2025-06-29 07:15:53,anulada
622,725,3,para_llevar,,2026-01-22 09:07:45,anulada
623,83,2,en_mesa,14.0,2026-02-19 10:22:30,pagada
624,29,1,para_llevar,,2025-07-12 16:19:37,pagada
625,446,1,para_llevar,,2025-05-31 21:49:53,cortesia
626,383,2,para_llevar,,2026-02-09 01:38:08,anulada
627,493,3,en_mesa,5.0,2025-06-28 18:35:48,pagada
628,315,2,domicilio,,2025-05-18 11:10:00,anulada
629,937,5,en_mesa,10.0,2025-07-04 00:42:32,pagada
630,594,2,para_llevar,,2025-07-11 13:36:59,pagada
631,1246,1,domicilio,,2025-10-30 15:55:35,pagada
632,502,2,en_mesa,7.0,2025-05-27 23:34:49,pagada
633,318,3,en_mesa,6.0,2025-06-16 21:40:51,pagada
634,879,3,domicilio,,2025-08-02 07:05:04,pagada
635,571,4,en_mesa,14.0,2025-08-18 11:55:07,pagada
636,1471,1,domicilio,,2026-03-05 16:32:20,pagada
637,456,4,para_llevar,,2025-12-26 04:40:36,cortesia
638,857,5,para_llevar,,2025-08-08 04:09:21,anulada
639,863,5,domicilio,,2025-12-12 16:11:27,anulada
640,1315,4,para_llevar,,2025-09-09 23:19:26,pagada
641,585,3,para_llevar,,2025-08-25 18:16:52,pagada
642,74,5,en_mesa,7.0,2025-10-27 00:55:48,pagada
643,204,4,en_mesa,4.0,2025-07-14 13:32:28,pagada
644,747,4,para_llevar,,2025-08-07 01:47:18,pagada
645,190,5,en_mesa,13.0,2025-10-29 06:16:49,pagada
646,268,3,domicilio,,2025-05-04 16:39:31,pagada
647,598,4,en_mesa,9.0,2026-03-21 09:23:50,pagada
648,1052,1,domicilio,,2025-06-19 21:48:45,anulada
649,123,1,en_mesa,13.0,2026-02-15 05:53:33,anulada
650,609,2,domicilio,,2025-12-18 15:50:57,cortesia
651,727,2,en_mesa,15.0,2025-11-11 10:09:13,anulada
652,1299,1,domicilio,,2026-01-22 21:56:34,anulada
653,1226,5,domicilio,,2025-04-02 03:50:15,anulada
654,892,5,para_llevar,,2025-09-01 12:41:40,anulada
655,801,2,domicilio,,2025-10-18 05:38:41,pagada
656,1243,5,domicilio,,2026-02-13 06:31:44,pagada
657,206,2,en_mesa,5.0,2025-07-22 17:10:05,cortesia
658,718,1,domicilio,,2025-04-08 07:08:54,pagada
659,1288,2,domicilio,,2025-06-04 12:29:48,pagada
660,594,2,en_mesa,4.0,2025-08-08 09:58:35,pagada
661,197,1,domicilio,,2026-03-04 01:36:37,pagada
662,138,5,domicilio,,2025-09-09 03:51:45,pagada
663,1314,4,en_mesa,10.0,2025-12-07 07:21:18,pagada
664,298,3,para_llevar,,2025-10-29 16:26:44,pagada
665,527,2,en_mesa,8.0,2025-09-13 15:43:34,pagada
666,941,5,para_llevar,,2025-07-09 16:27:05,cortesia
667,513,5,domicilio,,2025-12-13 20:16:49,pagada
668,1414,2,domicilio,,2025-05-22 13:54:42,anulada
669,679,1,domicilio,,2025-04-29 22:24:13,anulada
670,69,5,domicilio,,2026-01-22 11:32:15,pagada
671,103,1,para_llevar,,2025-11-23 19:04:19,pagada
672,1420,5,en_mesa,6.0,2025-08-20 18:47:47,pagada
673,1383,1,para_llevar,,2025-07-22 08:09:02,pagada
674,197,2,en_mesa,14.0,2025-04-18 03:38:25,pagada
675,789,3,para_llevar,,2025-09-01 00:40:22,pagada
676,1261,1,para_llevar,,2025-12-12 01:28:49,cortesia
677,1074,3,en_mesa,8.0,2025-09-21 09:13:12,pagada
678,517,5,domicilio,,2025-11-07 03:49:11,cortesia
679,167,1,domicilio,,2025-05-28 07:23:27,cortesia
680,330,2,para_llevar,,2026-02-12 10:31:26,cortesia
681,466,4,para_llevar,,2025-04-05 22:34:40,pagada
682,882,1,domicilio,,2026-02-24 05:55:20,anulada
683,725,2,domicilio,,2026-01-15 08:13:02,pagada
684,1413,5,para_llevar,,2026-02-17 03:28:13,pagada
685,1286,2,para_llevar,,2025-04-06 01:51:44,pagada
686,547,3,domicilio,,2025-06-12 03:06:52,pagada
687,529,2,para_llevar,,2025-10-28 10:23:51,pagada
688,2,5,en_mesa,5.0,2025-08-28 08:00:34,pagada
689,658,5,en_mesa,7.0,2025-07-23 16:29:01,pagada
690,952,5,domicilio,,2026-03-15 14:07:31,anulada
691,1009,2,domicilio,,2026-02-24 08:30:26,cortesia
692,505,3,domicilio,,2025-07-09 02:27:33,cortesia
693,10,2,domicilio,,2025-07-09 01:34:44,anulada
694,1062,1,en_mesa,14.0,2026-03-22 00:03:14,anulada
695,1008,3,para_llevar,,2026-02-21 06:47:16,cortesia
696,1245,4,domicilio,,2026-01-12 00:46:25,anulada
697,506,1,en_mesa,15.0,2025-05-14 07:13:39,pagada
698,1080,1,domicilio,,2025-04-07 18:03:53,pagada
699,29,4,en_mesa,10.0,2026-01-12 00:08:49,cortesia
700,397,5,en_mesa,11.0,2025-06-05 19:31:58,anulada
701,934,4,para_llevar,,2025-05-06 03:23:46,pagada
702,803,5,en_mesa,6.0,2026-03-25 07:49:35,anulada
703,1440,5,para_llevar,,2025-11-29 14:06:56,cortesia
704,1255,2,domicilio,,2026-02-14 10:57:27,pagada
705,992,1,para_llevar,,2025-08-08 04:58:25,pagada
706,1351,2,para_llevar,,2025-05-04 06:13:54,pagada
707,692,4,domicilio,,2025-09-18 03:02:14,cortesia
708,758,3,en_mesa,6.0,2025-08-13 05:01:08,pagada
709,1401,1,domicilio,,2025-05-06 13:51:45,cortesia
710,1062,4,domicilio,,2026-01-19 02:23:23,cortesia
711,1261,4,en_mesa,14.0,2025-08-02 21:52:42,pagada
712,629,2,domicilio,,2025-07-13 08:51:09,cortesia
713,97,4,en_mesa,11.0,2025-05-05 12:23:26,pagada
714,757,1,domicilio,,2026-03-20 18:36:49,cortesia
715,1256,3,para_llevar,,2026-02-04 11:01:53,pagada
716,667,4,en_mesa,9.0,2025-05-15 19:19:53,pagada
717,121,2,domicilio,,2026-01-14 08:14:06,anulada
718,580,3,para_llevar,,2025-07-04 16:58:44,pagada
719,698,3,para_llevar,,2025-06-09 04:56:07,pagada
720,1269,2,para_llevar,,2026-02-17 15:10:12,cortesia
721,351,4,domicilio,,2025-10-12 03:31:55,cortesia
722,893,5,domicilio,,2025-08-01 04:27:02,pagada
723,779,4,en_mesa,14.0,2025-07-24 18:15:01,pagada
724,306,1,domicilio,,2026-01-25 08:07:17,anulada
725,1280,2,para_llevar,,2025-12-17 21:20:39,pagada
726,451,4,en_mesa,5.0,2025-10-29 16:29:35,pagada
727,162,3,para_llevar,,2025-10-16 22:05:44,anulada
728,788,3,domicilio,,2025-09-21 07:24:09,cortesia
729,146,4,en_mesa,3.0,2025-04-28 17:14:27,anulada
730,1460,2,para_llevar,,2026-03-04 04:17:36,pagada
731,1187,2,domicilio,,2025-06-06 12:42:24,pagada
732,752,4,para_llevar,,2025-04-06 08:23:18,cortesia
733,526,1,para_llevar,,2025-05-29 03:55:34,pagada
734,287,1,en_mesa,8.0,2025-11-21 07:39:04,anulada
735,851,3,domicilio,,2025-11-08 02:38:02,pagada
736,504,5,para_llevar,,2026-01-04 06:48:22,pagada
737,334,2,domicilio,,2025-10-12 16:51:25,anulada
738,266,1,para_llevar,,2025-04-07 12:17:15,cortesia
739,1244,2,en_mesa,12.0,2026-01-19 03:25:19,pagada
740,1020,4,en_mesa,6.0,2025-07-29 23:03:39,pagada
741,1288,4,en_mesa,10.0,2026-01-31 08:27:31,cortesia
742,1011,3,para_llevar,,2025-07-13 01:35:52,pagada
743,1119,3,en_mesa,10.0,2025-08-21 23:32:47,pagada
744,71,1,domicilio,,2025-04-10 02:07:41,pagada
745,12,2,en_mesa,10.0,2025-05-31 23:36:44,pagada
746,1459,1,domicilio,,2025-12-07 13:47:23,pagada
747,995,1,en_mesa,10.0,2026-03-07 16:09:18,anulada
748,449,1,para_llevar,,2026-01-05 02:47:37,cortesia
749,874,4,en_mesa,8.0,2025-11-27 02:50:24,anulada
750,1448,4,en_mesa,10.0,2025-12-06 04:29:37,cortesia
751,1255,4,en_mesa,5.0,2025-12-01 11:49:34,pagada
752,1114,1,en_mesa,8.0,2025-03-31 22:33:07,pagada
753,751,1,para_llevar,,2025-04-29 05:38:20,pagada
754,301,1,domicilio,,2025-07-15 08:19:29,pagada
755,1167,1,en_mesa,8.0,2025-12-11 11:17:55,pagada
756,583,3,en_mesa,11.0,2025-06-22 21:48:24,pagada
757,1465,5,para_llevar,,2025-04-08 05:05:44,anulada
758,331,1,en_mesa,8.0,2025-12-06 03:10:33,pagada
759,1014,4,domicilio,,2025-10-01 06:22:11,anulada
760,1369,4,en_mesa,2.0,2026-01-17 02:20:36,pagada
761,752,4,para_llevar,,2025-04-13 15:15:24,anulada
762,838,4,en_mesa,7.0,2026-03-25 07:39:48,cortesia
763,1080,1,domicilio,,2025-10-08 10:06:26,anulada
764,1210,2,domicilio,,2025-12-15 07:26:47,anulada
765,446,4,para_llevar,,2025-08-01 20:22:56,anulada
766,176,1,domicilio,,2025-09-27 23:53:06,pagada
767,423,5,para_llevar,,2025-10-14 17:29:25,pagada
768,206,3,en_mesa,9.0,2026-03-14 19:21:05,anulada
769,479,4,en_mesa,12.0,2025-10-23 12:41:25,pagada
770,218,4,domicilio,,2026-02-13 00:10:44,pagada
771,255,2,domicilio,,2025-05-24 01:45:19,pagada
772,1245,3,para_llevar,,2025-08-17 12:35:06,pagada
773,1324,1,en_mesa,7.0,2026-01-21 05:05:40,cortesia
774,505,4,domicilio,,2025-09-23 07:54:01,cortesia
775,1088,4,para_llevar,,2025-12-14 22:03:09,pagada
776,1089,2,para_llevar,,2025-07-29 18:26:50,anulada
777,50,4,para_llevar,,2025-05-05 15:37:33,pagada
778,898,1,para_llevar,,2026-03-13 09:16:22,pagada
779,298,3,domicilio,,2025-12-22 19:27:08,pagada
780,541,3,domicilio,,2025-06-27 01:19:01,anulada
781,296,3,para_llevar,,2025-05-31 03:00:01,pagada
782,601,5,para_llevar,,2026-03-22 20:45:59,pagada
783,512,5,para_llevar,,2025-04-15 08:19:01,pagada
784,375,1,domicilio,,2026-01-22 04:20:00,pagada
785,760,1,para_llevar,,2025-05-10 21:34:59,pagada
786,53,2,para_llevar,,2025-05-27 18:28:15,anulada
787,713,3,domicilio,,2025-12-12 13:34:59,anulada
788,640,4,en_mesa,14.0,2025-08-11 01:38:07,pagada
789,1355,2,domicilio,,2026-01-27 10:45:39,pagada
790,1434,5,en_mesa,12.0,2025-07-28 11:16:11,anulada
791,736,4,en_mesa,11.0,2026-03-22 18:51:40,pagada
792,1475,2,en_mesa,12.0,2026-03-10 21:30:10,pagada
793,751,4,para_llevar,,2025-11-23 07:09:34,anulada
794,1387,2,domicilio,,2026-01-02 14:47:03,cortesia
795,591,2,para_llevar,,2025-06-22 06:35:34,pagada
796,830,2,en_mesa,4.0,2025-07-07 10:01:56,pagada
797,446,2,domicilio,,2026-01-25 09:44:01,pagada
798,1110,4,para_llevar,,2025-06-12 06:09:38,anulada
799,345,5,en_mesa,6.0,2025-11-04 18:39:14,anulada
800,394,3,domicilio,,2025-10-08 13:22:26,pagada
801,1396,2,para_llevar,,2025-06-27 12:59:10,cortesia
802,1391,4,en_mesa,3.0,2026-02-12 22:27:06,cortesia
803,1048,3,para_llevar,,2026-02-05 08:31:52,pagada
804,463,4,para_llevar,,2025-08-14 15:06:03,anulada
805,775,3,en_mesa,2.0,2025-08-06 07:01:24,pagada
806,1438,4,para_llevar,,2026-01-30 20:34:20,pagada
807,154,5,en_mesa,8.0,2026-01-23 21:24:33,anulada
808,120,5,en_mesa,6.0,2025-05-10 09:13:24,pagada
809,983,2,para_llevar,,2025-05-31 16:07:50,pagada
810,693,2,en_mesa,5.0,2026-03-08 17:26:15,pagada
811,934,4,para_llevar,,2026-03-09 01:56:09,cortesia
812,1273,2,domicilio,,2025-08-11 18:28:02,pagada
813,1206,5,para_llevar,,2025-07-27 17:45:06,cortesia
814,396,3,para_llevar,,2025-11-12 21:27:05,pagada
815,396,1,en_mesa,8.0,2025-05-25 03:27:17,pagada
816,1346,1,domicilio,,2025-04-17 15:09:49,pagada
817,1052,1,para_llevar,,2025-09-20 05:53:26,anulada
818,1304,1,domicilio,,2025-12-11 21:26:50,pagada
819,102,5,domicilio,,2025-07-21 15:33:55,pagada
820,669,4,domicilio,,2025-09-27 20:19:47,pagada
821,1146,1,para_llevar,,2025-10-14 22:30:15,pagada
822,108,1,en_mesa,13.0,2025-11-12 18:37:47,pagada
823,955,2,domicilio,,2025-06-08 08:00:47,pagada
824,24,5,domicilio,,2025-07-30 09:28:48,pagada
825,544,4,domicilio,,2025-05-04 06:55:45,pagada
826,117,2,para_llevar,,2025-12-04 01:28:01,pagada
827,1256,2,domicilio,,2025-06-05 05:41:40,pagada
828,95,5,en_mesa,14.0,2025-10-09 13:15:35,pagada
829,765,2,para_llevar,,2025-07-12 16:04:37,pagada
830,406,4,para_llevar,,2025-04-24 16:47:37,anulada
831,1310,1,en_mesa,13.0,2025-07-26 08:47:29,pagada
832,942,2,domicilio,,2025-11-10 00:57:36,anulada
833,1103,5,en_mesa,12.0,2026-03-09 06:05:01,pagada
834,88,1,para_llevar,,2025-11-26 04:33:06,pagada
835,1383,5,para_llevar,,2025-12-11 00:24:29,pagada
836,541,2,para_llevar,,2026-03-13 23:27:21,pagada
837,658,3,para_llevar,,2026-03-03 20:39:52,pagada
838,889,1,para_llevar,,2025-08-31 01:31:31,cortesia
839,1273,5,para_llevar,,2026-03-30 13:40:44,anulada
840,1485,3,en_mesa,15.0,2026-01-25 19:11:10,pagada
841,456,5,para_llevar,,2025-08-13 23:07:06,pagada
842,262,2,domicilio,,2025-12-31 20:17:40,anulada
843,1197,5,para_llevar,,2025-06-05 12:15:47,pagada
844,693,4,para_llevar,,2026-02-21 03:26:25,cortesia
845,930,4,domicilio,,2025-07-18 21:42:26,anulada
846,1288,2,para_llevar,,2026-01-14 10:09:30,anulada
847,532,4,en_mesa,12.0,2025-09-10 05:28:25,cortesia
848,1481,4,para_llevar,,2026-03-08 01:19:20,pagada
849,608,1,en_mesa,5.0,2025-06-22 09:07:07,cortesia
850,678,3,en_mesa,1.0,2025-08-15 15:39:17,anulada
851,1294,2,para_llevar,,2025-08-26 00:30:03,pagada
852,666,5,domicilio,,2025-08-20 09:57:45,anulada
853,1274,3,en_mesa,11.0,2025-06-13 18:45:33,pagada
854,1431,4,para_llevar,,2025-08-28 17:12:43,pagada
855,1251,4,domicilio,,2025-07-23 06:02:29,pagada
856,431,4,en_mesa,15.0,2026-02-22 01:26:50,anulada
857,811,2,domicilio,,2025-07-01 16:14:35,anulada
858,732,2,domicilio,,2025-04-12 13:18:44,pagada
859,1151,1,domicilio,,2025-09-30 11:53:27,cortesia
860,531,4,domicilio,,2025-12-23 16:46:18,pagada
861,313,2,domicilio,,2025-09-23 09:46:30,pagada
862,254,3,en_mesa,3.0,2025-10-16 03:48:52,pagada
863,826,5,domicilio,,2025-04-13 14:34:40,pagada
864,1162,4,para_llevar,,2025-07-31 19:03:11,anulada
865,493,1,domicilio,,2026-01-27 07:28:22,cortesia
866,1401,2,para_llevar,,2026-01-10 08:44:20,anulada
867,111,5,para_llevar,,2025-07-06 02:13:00,pagada
868,868,1,para_llevar,,2026-01-15 01:07:21,anulada
869,438,5,en_mesa,3.0,2025-11-22 09:00:48,pagada
870,918,3,para_llevar,,2025-10-22 18:40:21,pagada
871,795,3,en_mesa,6.0,2025-06-21 12:14:56,pagada
872,1427,1,en_mesa,12.0,2025-11-04 21:05:06,cortesia
873,1227,2,para_llevar,,2025-11-03 16:37:31,pagada
874,1349,5,para_llevar,,2025-07-19 04:01:35,pagada
875,492,5,para_llevar,,2025-09-17 22:04:02,cortesia
876,1428,1,en_mesa,9.0,2025-07-30 00:39:24,anulada
877,1342,1,en_mesa,12.0,2026-01-07 18:32:33,anulada
878,95,1,domicilio,,2026-02-19 03:07:17,pagada
879,894,2,en_mesa,6.0,2025-05-14 22:38:57,cortesia
880,412,2,en_mesa,13.0,2026-03-03 08:39:26,cortesia
881,1249,5,en_mesa,2.0,2025-10-09 01:35:45,pagada
882,1218,1,en_mesa,13.0,2025-06-18 08:35:18,pagada
883,154,4,para_llevar,,2025-05-07 12:49:38,cortesia
